,time,p_loss,v_loss,steps
283,41.86881,-2.599609375,8.0546875,57
284,42.24042,23.65625,586.0,127
285,42.52236,-0.5712890625,0.29052734375,96
286,42.81736,-0.1341552734375,0.05865478515625,102
287,43.22085,0.048095703125,2.232421875,139
288,43.5664,2.515625,5.1875,118
289,43.81545,1.44921875,0.389404296875,84
290,44.17028,33.59375,882.5,123
291,44.56246,27.171875,607.0,136
292,44.80209,2.6015625,4.23828125,83
293,45.10941,25.71875,583.0,107
294,45.36457,-0.338623046875,0.96142578125,88
295,45.73218,1.259765625,3.537109375,127
296,45.94897,4.69140625,23.796875,75
297,46.44229,39.625,1707.0,171
298,46.55506,45.53125,1702.0,39
299,46.84528,-2.08984375,4.6484375,99
300,47.40373,2.63671875,6.26171875,47
301,47.61611,-0.65478515625,1.5048828125,73
302,47.86092,-2.71875,5.3671875,84
303,48.0853,0.51416015625,0.07110595703125,78
304,48.2629,42.625,1620.0,61
305,48.44757,-0.1265869140625,0.497802734375,64
306,48.79609,29.25,683.5,123
307,48.98275,24.6875,718.0,66
308,49.36251,-0.5361328125,4.0234375,134
309,49.77577,29.515625,931.0,145
310,50.36471,29.5625,960.0,206
311,50.41987,41.78125,1563.0,19
312,50.68383,11.671875,47.46875,93
313,51.08678,1.2841796875,0.305419921875,142
314,51.30057,1.75390625,0.337646484375,74
315,51.49551,0.69677734375,0.06201171875,68
316,51.67132,4.96875,25.4375,61
317,51.90402,1.2607421875,0.08074951171875,82
318,52.14892,0.092529296875,0.1622314453125,85
319,52.39274,-0.9150390625,3.32421875,81
320,52.75814,36.65625,1131.0,121
321,53.01484,-1.40625,2.47265625,86
322,53.37169,-9.8046875,49.15625,121
323,53.72208,26.828125,756.0,118
324,54.30033,-0.428955078125,3.236328125,195
325,54.80714,34.25,976.5,171
326,55.11081,27.671875,501.25,103
327,55.39422,6.69921875,31.8125,95
328,55.68336,21.421875,358.0,96
329,55.88586,22.53125,576.0,68
330,56.51707,8.7265625,186.75,214
331,56.76631,17.015625,167.125,85
332,56.98814,5.05859375,11.8984375,75
333,57.17289,8.4296875,56.375,63
334,57.60198,10.4140625,106.8125,144
335,57.84818,-0.50537109375,2.509765625,83
336,58.29137,31.71875,1008.0,151
337,58.53881,-0.75732421875,2.7421875,84
338,58.75073,31.0,793.5,72
